nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
5042358914,680671422,1948959,134708818,610060,164844656,71604,5503,0,1112110,0,28,0,1739411095,1739411167,1.4006552e+08,2,13959847236929497305,3rk2r/p1ppqpb1/bn2pnp1/3P4/1p2P1N1/2N2Q1P/PPPBBP1P/R3K2R b KQk - 0 1,1,3,Timmoth
6442587569,1018284683,2203174,162480225,463064,107227012,1077656,87085,0,4344491,0,7228,0,1739411102,1739411144,3.067899e+08,2,4233549681672939830,3rk2r/p1ppqpb1/bn2pnp1/3PN3/1pB1P3/2N2Q1P/PPPB1P1P/R3K2R b KQk - 0 1,1,0,Timmoth
6044530081,997608138,1994710,148578147,405544,149682689,16556293,2706814,0,3899924,0,242040,0,1739411102,1739411145,2.8114093e+08,2,7687066796846885907,3rk2r/p1ppqpb1/bn2pnp1/1B1PN3/1p2P3/2N2Q1P/PPPB1P1P/R3K2R b KQk - 0 1,1,0,Timmoth
5799240811,968469828,2039497,84810468,548456,105932289,1034784,88669,0,3974812,0,6989,0,1739411102,1739411143,2.828898e+08,2,9328820570992915758,3rk2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/1R2K2R b Kk - 0 1,1,0,Timmoth
8375348895,1634948558,2886683,134846387,409848,203754935,2275367,121557,0,5613760,23,316,0,1739405736,1739405873,1.22267864e+08,2,8804905992153660111,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1N2Q1p/1PP1BPPP/R1B1K2R b KQkq - 0 1,1,3,Timmoth
8134266510,1118263643,2789441,203659994,362048,129876447,702722,16350,0,3367440,0,40,0,1739411120,1739411170,1.6268533e+08,1,4631845135698900574,r3k3/p1ppqpb1/bn2pnN1/3P4/1p2P3/2N2Q1r/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
8244940373,1068756061,2776161,207057032,384100,227202313,14392999,758952,0,672704,350,2815,0,1739411120,1739411171,1.616655e+08,1,11477627392304157906,r3k3/p1ppqNb1/bn2pnp1/3P4/1p2P3/2N2Q1r/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
8748663068,1530982248,2816725,205380602,344836,162798755,1096906,108625,0,7043049,0,333,0,1739411128,1739411171,2.0345728e+08,1,8984357409440188543,r3k3/p1ppqpb1/bn2pnp1/3PN1B1/1p2P3/2N2Q1r/PPP1BP1P/R3K2R b KQq - 0 1,1,0,Timmoth
11166875555,1961598956,3500608,270237907,434588,218473025,1678298,303930,0,1356943,0,770,0,1739411145,1739411186,2.7236282e+08,1,8998716972105823237,r3k3/p1ppqpb1/bn2pnp1/3PN3/1p2P1Q1/2N4r/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
6751257526,1189255732,2371692,107022061,343292,126890107,1067225,99339,0,1904919,0,320,0,1739411145,1739411207,2.177825e+08,2,8077446293266848873,r3k3/p1ppqpb1/bn2pnp1/3PN3/1p2P2r/5Q1P/PPPBBP1P/RN2K2R b KQq - 0 1,1,0,Timmoth
8059627649,1438623969,2565293,193470607,366108,159826818,1213869,114659,0,2541208,0,344,0,1739411162,1739411222,2.6865424e+08,2,3016292219681844019,r3k3/p1ppqpb1/bn2pnp1/3PN3/1p2P2r/2N1BQ1P/PPP1BP1P/R3K2R b KQq - 0 1,1,3,Timmoth
7596755844,1248160792,2572141,0,345172,147381764,1147772,104448,0,2065958,0,332,0,1739411169,1739411210,3.7057344e+08,2,17724682749834823072,r3k3/p1ppqpb1/bn2pnp1/3PN3/1p2P2r/2N2Q1P/PPPBBP1P/R4RK1 b q - 0 1,1,0,Timmoth
7748275742,1008090390,2569670,196698251,404664,209221612,13217612,657321,0,609821,2540,2624,0,1739411186,1739411230,3.5219434e+08,2,11512249587115335304,r3k3/p1ppqNb1/bn2pnp1/3P3r/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
5569488299,868485550,1985962,139481761,233400,148288696,2161579,335685,0,890000,0,1020,0,1739411207,1739411243,1.54708e+08,1,2105018342169046880,r3k3/p1ppqpb1/bn2pnp1/3PN2Q/1p2P3/2N4P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
6624747578,1059028797,2236449,178508415,330448,104292790,701194,224887,0,310580,0,332,0,1739411207,1739411241,3.8969104e+08,2,9923400608041153829,r3k3/p1ppqpb1/bn2pnp1/3PN2r/1p2P3/2NQ3P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
9691271128,1535166803,3093314,237300709,352636,142907072,1329447,238716,0,961195,0,688,0,1739411207,1739411241,5.7007475e+08,2,3816488341308567215,r3k3/p1ppqpb1/bn2pnp1/3PN2r/1p2P3/2N3QP/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
6204148559,1065951383,2156561,0,326132,123948119,1043137,102689,0,1736292,0,332,0,1739411207,1739411240,3.76009e+08,2,15542256759340597746,r3k3/p1ppqpb1/bn2pnp1/3PN2r/1p2P3/2N2Q1P/PPPBBP1P/R4K1R b q - 0 1,1,0,Timmoth
6559673124,1168853391,2133291,177595417,220488,271774320,680575,28159,0,3008225,0,57,0,1739411222,1739411278,2.3427405e+08,2,15452081385905117401,r3k3/p1ppqpb1/bn2pnpr/1N1PN3/1p2P3/5Q1P/PPPBBP1P/R3K2R b KQq - 0 1,1,3,Timmoth
6420127267,1306783181,2356034,52868873,434828,159466886,1588075,31528,0,3998336,27,42,0,1739405736,1739405898,7.926083e+07,2,4437836011784266274,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1N2Q1p/1PPB1PPP/R2BK2R b KQkq - 0 1,1,3,Timmoth
5420025083,1070793160,2011293,133300936,207008,261138147,2061501,114756,0,10887494,1062,1847,0,1739411225,1739411254,3.7379485e+08,2,9781894521111411219,r3k3/p1ppqpb1/bn2pQpr/3PN3/1p2P3/2N4P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
7644932610,1275282743,23842,191228665,5408536,355952203,1453772,159074,0,2879038,0,767,0,1739411235,1739411268,4.6332925e+08,2,11242088596593623119,r3k3/p1ppqpbr/bn2Pnp1/4N3/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
5786780735,1081800225,2127527,142277629,220200,282899969,2185532,121525,0,10751447,990,1921,0,1739411243,1739411274,3.733407e+08,2,6933971172183160831,r3k3/p1ppqpbr/bn2pQp1/3PN3/1p2P3/2N4P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
5667545876,864748125,1955203,154583095,277728,90694703,607071,197520,0,269512,0,296,0,1739411243,1739411273,3.7783638e+08,2,2868589566730158346,r3k3/p1ppqpbr/bn2pnp1/3PN3/1p2P3/2NQ3P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
7602306369,1258563904,2525169,189581345,296924,147906520,1181252,211211,0,904250,0,622,0,1739411243,1739411273,5.0682042e+08,2,15137329940693912176,r3k3/p1ppqpbr/bn2pnp1/3PN3/1p2P1Q1/2N4P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
8190041694,1505648197,2724951,203839023,336120,207835574,1874769,246191,0,2593279,7,724,0,1739411243,1739411273,5.4600275e+08,2,11980589208187210622,r3k3/p1ppqpbr/bn2pnp1/3PNQ2/1p2P3/2N4P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
3914104466,651004545,1466002,57294378,270872,77361865,398588,61429,0,486994,4,2867,0,1739411266,1739411286,3.9141043e+08,2,1995046853740825438,r3kr2/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/2R1K2R b Kq - 0 1,1,0,Timmoth
3627794642,614412342,1366801,57052905,270904,73206133,429176,76658,0,477033,4,2867,0,1739411266,1739411287,3.4550426e+08,2,1365476400803944996,r3kr2/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/3RK2R b Kq - 0 1,1,0,Timmoth
5727065866,1038813158,2046485,141927825,314888,142608091,1007892,173864,0,829192,14,7564,0,1739411273,1739411289,7.1588326e+08,2,516568121608689457,r3kr2/p1ppqpb1/bn2pnp1/3PNQ2/1p2P3/2N4P/PPPBBP1P/R3K2R b KQq - 0 1,1,0,Timmoth
4433679267,711009766,1622800,77512317,274988,91572087,788208,70598,0,1538416,24,502,0,1739411282,1739411298,5.542099e+08,2,6864047083020627222,r3k1r1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R1B1K2R b KQq - 0 1,1,0,Timmoth
5296527715,881196567,1871191,127003562,271076,106382810,742233,76262,0,1790834,657,804,0,1739411282,1739411300,5.885031e+08,2,9774953980429694003,r3k1r1/p1ppqpb1/bn2pnpB/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R3K2R b KQq - 0 1,1,0,Timmoth
3822387927,516545282,1401408,98392865,143604,77745396,726953,59418,0,1432448,24,490,0,1739411282,1739411297,5.096517e+08,2,12023994251049920157,r3k1r1/p1ppqpb1/Bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPB1P1P/R3K2R b KQq - 0 1,1,0,Timmoth
5053249641,821344123,1839837,83669721,295160,100412625,835477,72006,0,1615041,24,502,0,1739411282,1739411301,5.3192102e+08,2,381723194090065073,r3k1r1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPB1P1P/R3KB1R b KQq - 0 1,1,0,Timmoth
8659563717,1436204713,939277,150742765,543632,220118312,1501852,159928,0,4442697,258,193,0,1739411295,1739411360,2.6644811e+08,2,4601755372569701647,r3k2r/p1pp1pb1/bn2pnp1/2qPN3/1p2P3/2N2Q1P/PPP1BP1P/R1B1K2R b KQkq - 0 1,1,3,Timmoth
10074901772,1747887859,1024461,238391144,542972,259403658,1492356,169617,0,5297129,258,193,0,1739411295,1739411363,2.9632064e+08,2,12970971003162112904,r3k2r/p1pp1pb1/bn2pnp1/2qPN3/1p2P3/2N1BQ1P/PPP1BP1P/R3K2R b KQkq - 0 1,1,3,Timmoth
8860912345,1518769600,1007856,207588611,466704,220409357,1404843,158502,0,4812705,607,232,0,1739411295,1739411393,1.8083494e+08,2,16661870082599580714,r3k2r/p1pp1pb1/bn2pnpB/2qPN3/1p2P3/2N2Q1P/PPP1BP1P/R3K2R b KQkq - 0 1,1,3,Timmoth
9877765052,1663215115,1055473,163228606,573944,241487486,1711788,169489,0,4611653,272,195,0,1739411295,1739411400,1.881479e+08,2,7336752392064928936,r3k2r/p1pp1pb1/bn2pnp1/2qPN3/1p2P3/2N2Q1P/PPPB1P1P/R3KB1R b KQkq - 0 1,1,3,Timmoth
8489276676,1502038496,2434098,229510397,220740,372283645,887437,37785,0,4284110,36,109,0,1739411304,1739411348,3.8587622e+08,2,1088796269832370135,r3k2r/p1pp1pb1/bn1qpnp1/1N1PN3/1p2P3/5Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
6723779738,934699229,2223051,178209355,318232,132023404,291630,17886,0,513391,32,49,0,1739411304,1739411351,2.8611827e+08,2,3025178641227031539,r3k2r/p1pp1pb1/bn1qpnp1/3P4/1p2P3/2NN1Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
8723031042,1298223205,943790,214687176,182796,135291183,850776,24365,0,3733942,0,49,0,1739411304,1739411355,3.4207965e+08,2,11563402637881760733,r3k2r/p1pp1pb1/bnNqpnp1/3P4/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
6973789719,1133541572,2104282,122371115,269316,171480986,1217878,108674,0,3470238,36,103,0,1739411304,1739411350,3.0320826e+08,2,15152149305796266537,r3k2r/p1pp1pb1/bn1qpnp1/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R1B1K2R b KQkq - 0 1,1,0,Timmoth
8635303264,1478184631,2389695,206273695,269100,206132414,1221234,110355,0,4443011,36,79,0,1739411304,1739411353,3.5246134e+08,2,6456370510853215406,r3k2r/p1pp1pb1/bn1qpnp1/3PN3/1p2P3/2N1BQ1P/PPP1BP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
7081823614,1190180430,2098505,168739304,239800,170406409,1104305,98389,0,3741112,349,115,0,1739411304,1739411353,2.8905402e+08,2,765995859516478220,r3k2r/p1pp1pb1/bn1qpnpB/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
6605230865,907838897,2373567,170017097,607228,226924254,13375426,2867029,0,2072143,12,9408,0,1739411335,1739411371,3.6695728e+08,2,6992031424213696171,r2qk2r/p1pN1pb1/bn2pnp1/3P4/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
4348692434,572509767,1738464,119671510,537288,92586051,222571,16120,0,1786347,101,77,0,1739411335,1739411369,2.5580544e+08,2,7224295832278870757,r2qk2r/p1pp1pb1/bn2pnp1/3P4/1p2P3/2NN1Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
6137974748,945886151,786464,156134925,536452,101319707,2032876,42063,0,3133369,24,79,0,1739411335,1739411371,3.409986e+08,2,17132599347972625099,r2qk2r/p1pp1pb1/bnN1pnp1/3P4/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
5242728389,848132359,1994982,91335011,539412,118845212,1200938,123051,0,14326886,86,133,0,1739411335,1739411370,2.9958448e+08,2,11528496761049285439,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R1B1K2R b KQkq - 0 1,1,0,Timmoth
5547001918,908803712,1979284,135745170,388580,159438790,14420965,2517950,0,13992650,113,8999,0,1739411354,1739411376,5.042729e+08,2,1078714298318107666,r2qk2r/p1pp1pb1/bn2pnp1/1B1PN3/1p2P3/2N2Q1P/PPPB1P1P/R3K2R b KQkq - 0 1,1,0,Timmoth
6556502607,1051400721,2279792,160958855,391092,160298506,829769,133296,0,725115,84,74,0,1739411360,1739411432,9.1062536e+07,1,16165909780421462503,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/Pp2P3/2N2Q1P/1PPBBP1P/R3K2R b KQkq a3 0 1,1,3,Timmoth
7212640960,1202933173,22829,178923462,18742316,376397572,1122375,208894,0,2200125,37,60,0,1739411360,1739411438,1.849395e+08,2,11674049503215235469,r3kq1r/p1pp1pb1/bn2Pnp1/4N3/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,3,Timmoth
4831904340,778612873,9851,123576249,14069816,101479423,433963,60818,0,1398342,2,3577,0,1739411360,1739411443,1.1643143e+08,2,4680639319474347579,r3kq1r/p1pp1pb1/bn1Ppnp1/4N3/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,3,Timmoth
6994630795,1228243116,2284790,184484293,353976,164352552,836830,129413,3,634291,198,543,0,1739411360,1739411455,1.4725539e+08,2,4091868854776607047,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/Np2P3/5Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,3,Timmoth
5950303596,796245744,2198925,152705526,373480,116117956,751922,19615,0,954298,19,49,0,1739411360,1739411454,1.2660221e+08,2,15039129656013208041,r3kq1r/p1pp1pb1/bn2pnN1/3P4/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1,1,3,Timmoth
6425421123,1071008690,2253772,163580215,351468,149404430,2390010,391079,0,407452,4,850,0,1739411371,1739411389,7.139357e+08,2,1847719127048685347,r3kq1r/p1pp1pb1/bn2pnp1/3PN2Q/1p2P3/2N4P/PPPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
4924697506,838558680,1787914,0,381316,131628487,875183,145314,2,648794,75,93,0,1739411371,1739411389,5.471886e+08,2,14082915864890015125,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/2KR3R b kq - 0 1,1,0,Timmoth
6761088116,1065708381,2335706,169830609,385840,271509455,491312,18226,0,367292,6,484,0,1739411371,1739411396,2.7044352e+08,1,2886963655636631421,r2k3r/p1ppqpb1/bn2pnp1/3PN3/1p2P2P/2N2Q2/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
11097107739,2210737324,3676156,262028587,406100,215413632,5999700,530260,0,1641623,161,1357,0,1739405761,1739405848,2.5510592e+08,2,12773804292323697893,r3k1nr/p1ppqpb1/bn2p1p1/3PN2Q/1p2P3/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
6419755596,1013830525,2250328,159958972,355836,266331846,468248,17371,0,374440,18,330,0,1739411377,1739411403,4.9382736e+08,2,5509019862104871924,r2k3r/p1ppqpb1/bn2pnp1/3PN3/1pB1P3/2N2Q1P/PPPB1P1P/R3K2R b KQ - 0 1,1,0,Timmoth
8376980368,1269444030,2838581,202491298,408328,335583497,2637125,47307,0,453271,20,2887,0,1739411386,1739411406,8.3769805e+08,2,18105873362904519607,r2k3r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N3QP/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
6665944797,1106023026,2358767,165975855,409816,307414321,2188384,31052,0,499467,26,2407,0,1739411386,1739411406,6.665945e+08,2,8987300512993108516,r2k3r/p1ppqpb1/bn2pnp1/3PN3/1p2PQ2/2N4P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
8341320849,1527471377,2865937,205662138,437196,369058684,646135,50249,0,742915,29,360,0,1739411386,1739411407,7.944115e+08,2,14378240049365582409,r2k3r/p1ppqpb1/bn2pnp1/3PNQ2/1p2P3/2N4P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
9349052729,1817617620,3155440,0,409900,223304345,2450282,125965,0,6178221,23,316,0,1739405761,1739405848,2.1492075e+08,2,3299290078594222811,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R4RK1 b kq - 0 1,1,0,Timmoth
5326343743,711828254,2052027,142965191,634032,118866028,388390,42092,0,1315784,0,169,0,1739411398,1739411417,5.606678e+08,2,2154281333961845370,r4k1r/p1ppqpb1/bn2pnp1/3P4/1p2P1N1/2N2Q1P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
5429477872,889226334,1889614,94093505,590248,229045172,8939908,29575,0,5701613,57,50,0,1739411398,1739411417,5.7152397e+08,2,2879489714612558237,r4k1r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R1B1K2R b KQ - 0 1,1,0,Timmoth
5088535904,860110410,1777360,120854321,464744,255623840,7046778,25667,0,6270009,747,109,0,1739411398,1739411418,5.088536e+08,2,18379297888339624120,r4k1r/p1ppqpb1/bn2pnpB/3PN3/1p2P3/2N2Q1P/PPP1BP1P/R3K2R b KQ - 0 1,1,0,Timmoth
6159918031,1025227309,2132013,102499654,629932,260065254,9654403,30747,0,6049551,57,50,0,1739411398,1739411420,5.599926e+08,2,9078089095331936314,r4k1r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPB1P1P/R3KB1R b KQ - 0 1,1,0,Timmoth
6555007755,960430914,2257358,168206831,716572,178993010,119309,6459,0,104941,0,74,0,1739411413,1739411446,1.9863659e+08,1,17320735658389895466,r4rk1/p1pNqpb1/bn2pnp1/3P4/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
4317735277,570876002,1701733,114546288,859912,189524602,79290,15339,0,108428,50,458,0,1739411413,1739411437,3.5981126e+08,2,3799291683416536921,r4rk1/p1ppqpb1/bn2pnp1/3P4/1p2P1N1/2N2Q1P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
6079469742,928838928,668119,153497910,801396,151988755,108803,5556,0,913760,0,69,0,1739411413,1739411439,4.6765152e+08,2,8976811582434186570,r4rk1/p1ppqpb1/bnN1pnp1/3P4/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
5986405121,970720983,2082540,145000470,717508,102750833,177424,14645,0,178784,19,4,0,1739411413,1739411439,4.604927e+08,2,3469515410596797055,r4rk1/p1ppqpb1/bn2pnp1/3PN1B1/1p2P3/2N2Q1P/PPP1BP1P/R3K2R b KQ - 0 1,1,0,Timmoth
5053830977,830755495,1822551,74304435,790568,100580178,526148,86156,0,172098,9,1323,0,1739411420,1739411446,3.8875622e+08,2,6394220343426546532,r4rk1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/2R1K2R b K - 0 1,1,0,Timmoth
4682697175,783672909,1698359,73998672,790632,94638606,535409,85858,0,171030,9,1323,0,1739411420,1739411446,3.602075e+08,2,5899755645671926302,r4rk1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/3RK2R b K - 0 1,1,0,Timmoth
7140193700,1169614351,2387846,87621224,790504,142195606,3942018,715971,0,473041,253,33851,0,1739411420,1739411447,5.2890323e+08,2,2546555841497806192,r4rk1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/R3K1R1 b Q - 0 1,1,0,Timmoth
4918363938,909461100,1865778,121026339,551400,215360602,826759,125507,0,2997603,35,163,0,1739411420,1739411448,3.513117e+08,2,9386001449136724874,r4rk1/p1ppqpb1/bn2pQp1/3PN3/1p2P3/2N4P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
6318278933,1081531505,2210664,101432367,867772,147681974,1261800,210701,0,2579533,6,496,0,1739411426,1739411460,3.7166346e+08,2,16514271577584210098,2kr3r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/5Q1P/PPPBBP1P/RN2K2R b KQ - 0 1,1,0,Timmoth
6318007823,1087144061,2212136,108383924,867804,150258721,1256835,208972,0,2637811,6,492,0,1739411426,1739411460,3.7164752e+08,2,10768169416601707577,2kr3r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/5Q1P/PPPBBP1P/R2NK2R b KQ - 0 1,1,0,Timmoth
7232658194,1238053583,2266313,195453967,676692,275209507,1418891,216211,0,2742532,0,819,0,1739411426,1739411464,3.806662e+08,2,16892766238796973201,2kr3r/p1ppqpb1/bn2pnp1/1N1PN3/1p2P3/5Q1P/PPPBBP1P/R3K2R b KQ - 0 1,1,0,Timmoth
