nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
166669038142,9495754422,22675683,0,322404,1684270476,1689315,303400,0,19061286,858,4100,0,1739024486,1739026964,1.3451899e+08,2,3466042825008871174,rnbqkbn1/ppppppp1/7r/7p/8/1P5P/P1PPPPP1/RNBQKBNR w KQq - 0 1,1,0,Timmoth
319770309804,24016180907,73115365,599137241,7705496,3385264819,1783215,256150,0,4021549,0,14,0,1739319992,1739321259,2.5238382e+08,1,15509805714814192040,rnbqkb1r/ppppp1pp/5n2/5p2/Q1P5/8/PP1PPPPP/RNB1KBNR w KQkq - 0 1,1,0,Timmoth
112157544073,8692382576,6347128,23639040,0,2651372696,1300100,306927,0,13983682,4,142157,0,1739029693,1739031345,6.7891976e+07,1,4152407675977144593,1rbqkbnr/pppppppp/2n5/8/1P6/8/P1PPPPPP/RNBQKBNR w KQk - 0 1,1,0,Timmoth
92061769559,5629495715,4772834,16365870,0,2633690157,5041878,389611,3,27701886,5002,67677,0,1738927811,1738929415,2.2958048e+08,4,8816250649622424117,r1bqkbnr/ppppppp1/2n4p/8/P7/5P2/1PPPP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
142904954470,8878673962,7845585,240138825,0,1598126403,1052917,211221,0,11258933,104,6,0,1738928381,1738931282,9.852117e+07,2,16360811312864693791,rnbqkb1r/ppppppp1/5n1p/8/P7/N7/1PPPPPPP/R1BQKBNR w KQkq - 0 1,5,0,PatrickH
113780522665,7819091394,5109122,19812152,0,5336157185,24913469,6032627,0,20048645,44,6687097,0,1738934252,1738937194,1.5469819e+08,4,8366795609428429207,r1bqkbnr/pppppppp/8/8/Pn6/7P/1PPPPPP1/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
532271717593,36992723647,57596566,2933175653,9502516,18545924236,8118708,1238152,0,95475510,2366,225,0,1738900841,1738904570,2.8547693e+08,2,12499264580384308116,rnbqk1nr/pppp1ppp/3b4/4p3/P7/3P4/1PP1PPPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
113559868758,8704652465,6931684,28172794,0,2341203384,673338,125615,0,35109524,18,16,0,1738943219,1738944884,2.728165e+08,4,2980797492176179595,rnbqkbnr/1p1ppppp/p1p5/8/6P1/1P6/P1PPPP1P/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
170407049457,10382325881,26596066,17299941,11401648,1378678216,7052111,290341,0,15731011,16,348,0,1740559277,1740562945,1.8583102e+08,4,9660266704547104804,rnbqkbnr/1p1ppppp/8/p1p5/8/1P4P1/P1PPPP1P/RNBQKBNR w KQkq - 0 1,1,3,Timmoth
167418148052,9679871955,9786615,23050189,3838912,1468435472,2002863,301813,0,18345207,309,2277,0,1738947557,1738949231,2.0002168e+08,2,18118976093032478541,1nbqkbnr/1ppppppp/r7/p7/8/1P5P/P1PPPPP1/RNBQKBNR w KQk - 0 1,1,0,Timmoth
351652452534,29720857019,11644524,60174774,0,15280287401,15683236,1420101,0,15229110,1942,3791,0,1740162608,1740170667,8.7269504e+07,2,8041451377982316595,r1bqkbnr/pppppppp/8/8/3n4/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
115115537743,6813377167,5725557,21296675,7617204,1712937380,7088489,441713,3,22192889,5789,46,0,1739039814,1739043192,6.815603e+07,2,9939345415871774739,rnbqkbnr/1ppppppp/8/8/pP3P2/8/P1PPP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
195940844268,9633965749,8725138,283127933,0,2757286646,2138947,205352,0,22568297,0,20,0,1738991659,1739001555,7.9200016e+07,4,17013647340863121826,rnbqkbnr/pppp2pp/4pp2/8/7P/1P6/P1PPPPP1/RNBQKBNR w KQkq - 0 1,5,0,PatrickH
317260916311,19846791513,10351962,663425596,0,6692706310,2382533,233375,0,112820049,99,16,0,1740166316,1740178778,5.0916532e+07,2,8159406831641934152,rnbqkbnr/pppp1p1p/4p1p1/8/8/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 1,5,10,PatrickH
209153057158,13785195243,6242128,120297751,0,1412853926,2272513,273597,0,7662594,816,366,0,1739071783,1739073767,2.1083978e+08,2,3209254978404550954,rnbqkb1r/ppp1pppp/3p1n2/8/1P6/B7/P1PPPPPP/RN1QKBNR w KQkq - 0 1,1,0,Timmoth
486977225912,42105459703,259714087,123537133,215793496,14259676634,19270272,3092896,0,61932594,834,247,0,1739072135,1739076380,2.2943568e+08,2,3999591976499583866,rnbqkbnr/ppp1pppp/8/8/1Pp5/8/P2PPPPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
356359533898,29567737395,50031130,302856848,2280956,2831527030,5379410,1567663,4,29894893,238,0,0,1739080807,1739084226,2.0845834e+08,2,17103396490120067293,rn1qkbnr/ppp1pppp/8/3p1b2/1P6/N7/P1PPPPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
394518644899,36732735416,8434335,2041176526,0,8769526231,3569549,663523,0,196677841,88,49,0,1739086978,1739091578,1.7152984e+08,2,1299226123527784950,rnbqk1nr/pppp1ppp/3bp3/8/1P6/6P1/P1PPPP1P/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
681931523885,74444893340,123142193,542010107,10120088,19578723775,22468748,5644497,2,94812353,5928,182,0,1739094712,1739101048,2.1525616e+08,4,3563630652850900185,rnbqkbnr/pppp1pp1/7p/4p3/1P1P4/8/P1P1PPPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
286136671659,22961605522,94292589,661188102,4231144,3185384759,9736901,663558,0,28230152,2953,28,0,1740579297,1740585328,1.8977726e+08,4,2117258629375858141,rnbqkbnr/pppp1p1p/8/4p1p1/1P6/2N5/P1PPPPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
213893454160,18380592589,68624826,272283441,3411532,4269206312,3316952,541911,0,63521654,8857,88,0,1740575304,1740579970,9.168172e+07,2,5821566765529486393,rnbqkbnr/pppp2pp/8/4pp2/1P6/B7/P1PPPPPP/RN1QKBNR w KQkq - 0 1,1,0,Timmoth
112533797459,7737116411,20961675,26202713,4417492,869097347,1354618,163193,0,10789728,4,0,0,1739106319,1739108004,1.3357127e+08,2,12434747285926043735,rnbqkbnr/ppppp1pp/8/5p2/1P6/6P1/P1PPPP1P/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
279115399149,24875942923,13145292,67,0,4870261511,3791021,449336,0,16791341,2714,887,0,1739617921,1739655190,1.4978421e+07,2,2373079437340998934,rnbqkbr1/pppppppp/5n2/8/3P2P1/8/PPP1PP1P/RNBQKBNR w KQq - 0 1,1,0,Timmoth
136295661368,8318137155,34165169,0,2782204,1015727564,1868015,214966,0,11444175,22,48,0,1739110442,1739112818,1.14726984e+08,2,1914282735905107376,rnbq1bnr/pppppkpp/8/5p2/1P6/N7/P1PPPPPP/R1BQKBNR w KQ - 0 1,1,0,Timmoth
79395750110,5474924554,6044493,43045424,0,814563648,742694,159109,0,12978640,178,12,0,1739112415,1739114804,1.32935536e+08,4,9186822310212895252,rnbqkbnr/pppppp2/6pp/8/1P6/7P/P1PPPPP1/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
125550586923,9739919791,6506064,491025621,0,3207421787,4389471,251211,0,24203073,262,15,0,1739112916,1739117000,6.1484128e+07,2,5384094381180238930,rnbqk1nr/pppppp1p/6pb/8/1P6/N7/P1PPPPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
243640638372,19180113781,13253315,843264766,0,6515926336,6985825,324612,0,40128517,258,228,0,1739113501,1739117064,6.838076e+07,1,10169725020857831283,rnbqk1nr/pppppp1p/6pb/8/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 0 1,1,0,Timmoth
193045504891,11723975800,22692155,33961300,3538644,2932460531,6561769,1352025,20,39596220,14021,89,0,1739168435,1739171603,1.2187216e+08,4,706321141993548433,rnbqkbnr/1pp1pppp/p7/3p4/8/2P2P2/PP1PP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
444528470691,30436033065,51143228,78634639,7705668,4181205040,3062501,1669557,41,19979273,68,6,0,1739175147,1739179105,1.12311384e+08,2,6738826362841132294,rnbqkbnr/1pp1pppp/p7/3p4/8/1QP5/PP1PPPPP/RNB1KBNR w KQkq - 0 1,1,0,Timmoth
598437673557,41729493573,17196659,1079609845,0,10596337263,2418794,275242,0,131705979,4,50,0,1739134719,1739137614,4.1342845e+08,2,12581033132412121970,rnbqkbnr/1ppp1ppp/p3p3/8/8/1QP5/PP1PPPPP/RNB1KBNR w KQkq - 0 1,1,0,Timmoth
588441864749,35254667104,88661413,105208090,9800416,4753555573,6529416,251225,0,16125350,4310,78,0,1740579231,1740590013,2.1830528e+08,4,11328024761251465848,rnbqkbnr/1pp1pppp/8/p2p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 1,8,3,ShenniganMan
368457590574,23028776076,44804644,86107320,6105396,3905333355,5128142,854826,0,4392178,4236,0,0,1739135366,1739138151,2.646015e+08,4,9920431746940314773,rnbqkbnr/1p1ppppp/2p5/p7/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
688352546693,61817680550,58486745,75377566,4422208,17911634358,66767391,921205,0,95545021,1265,166046,0,1739153783,1739157524,3.6800458e+08,2,13820283559840945513,rnb1kbnr/pp1ppppp/1q6/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
657831768081,46710339642,87520143,219713278,1862628,6697399491,31497813,4498734,0,17576232,6085,5342,0,1739154679,1739159362,2.809446e+08,4,3111182530072415232,rnbqkbnr/pp2pppp/3p4/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
201721795020,13044355126,65905656,36108025,6423160,2035303817,2466653,968105,0,20864447,58,271,0,1740574859,1740583151,4.8654556e+07,2,18445315461019654313,rnbqkbnr/ppp1p1pp/8/3p1p2/8/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 1,8,3,ShenniganMan
113958727407,4472978828,7109016,0,0,821627740,1117623,117281,0,9587721,0,40,0,1739498207,1739502273,2.8027232e+07,1,1121049940208909397,rnbq1bnr/ppppkppp/4p3/8/8/2N5/PPPPPPPP/1RBQKBNR w K - 0 1,1,0,Timmoth
82393417005,4824372018,25050674,352024242,1879180,766938957,26725187,131213,0,2304317,1719,57,0,1739670765,1739675744,1.6548185e+07,1,2781004741158032820,rnbqk1nr/pppppp1p/7b/6p1/8/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 1,5,0,PatrickH
160997178609,8279230488,24811825,176,3403588,1050315745,840359,142875,0,5697542,0,0,0,1740244735,1740249224,7.172964e+07,2,10612096032629226385,rnbqkbn1/pppppppr/8/7p/8/2N2N2/PPPPPPPP/R1BQKB1R w KQq - 0 1,5,10,PatrickH
77229198980,4619799549,7141535,12845845,0,898303698,419278,129444,0,8602464,0,0,0,1740440711,1740445799,3.0357388e+07,2,17072025995868106447,rnbqkbnr/1pppppp1/p6p/8/7N/8/PPPPPPPP/RNBQKB1R w KQkq - 0 1,8,1,ShenniganMan
130487066050,8562838357,10170095,156012352,0,1443625548,788005,182409,0,9013127,0,0,0,1740446488,1740452054,9.377439e+07,4,17351869719087681426,rnbqkbnr/1ppppp1p/p5p1/6N1/8/8/PPPPPPPP/RNBQKB1R w KQkq - 0 1,8,1,ShenniganMan
521179913046,39862701676,23432421,2938146082,559568,10983476526,10462985,2060021,0,51632535,3064,1002,0,1739762074,1739768609,7.975209e+07,1,3410968033647888050,rnbqk1nr/ppppbppp/8/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 1,1,0,Timmoth
195888599872,10521704498,63986119,44081850,8396104,1184922014,1467847,163812,0,5174708,8,0,0,1740181506,1740190608,4.304298e+07,2,10632382740460465712,rnbqkbnr/1pppp1pp/8/p4p2/8/2P5/PPQPPPPP/RNB1KBNR w KQkq - 0 1,10,8,madbot
123335134602,6835932776,26434032,120625377,6175232,1430643552,7670901,319988,1,3848678,9142,330,0,1740188542,1740191066,1.9545981e+08,4,16022052655470359242,rnbqkbnr/pppppp2/8/6pp/8/5P1N/PPPPP1PP/RNBQKB1R w KQkq - 0 1,1,0,Timmoth
190174581503,14147621385,11033512,169783104,0,3821451966,2137063,325105,0,23755823,22,181543,0,1740305950,1740308171,3.4250262e+08,4,12701036673915692277,rnbqkbnr/pp1ppp1p/2p3p1/6N1/8/8/PPPPPPPP/RNBQKB1R w KQkq - 0 1,1,0,Timmoth
225846633607,16596709855,14150017,22592106,0,2874074999,3356401,268531,0,10218949,16,257,0,1739941084,1739946208,4.4076236e+07,1,5349792697142631542,r1bqkbnr/pppnpppp/3p4/4N3/8/8/PPPPPPPP/RNBQKB1R w KQkq - 0 1,1,0,Timmoth
191464703682,9262429137,45799243,14827254,4039840,1534071889,1606863,40079,0,9720444,58,1,0,1739582200,1739585811,5.3022624e+07,2,2027777994475211723,rnbqkbnr/ppp1p1pp/3p4/5p2/8/3P4/PPPNPPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
967857891152,89220043703,68148027,803332974,1383792,20741338304,22119505,1443665,0,334622752,3217,32731,0,1740387643,1740393645,1.612559e+08,1,15221790046788151127,rnb1kbnr/ppp1pppp/3q4/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 1,1,0,Timmoth
168466943061,10611876125,27323679,0,1349444,1276091554,2380900,125022,0,18204540,32,104,0,1739832922,1739836485,4.7282328e+07,1,3877746889289458382,rnbq1bnr/pppkpppp/8/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQ - 0 1,1,0,Timmoth
620297227621,45995721094,18807381,3511848133,887124,13540215149,8088081,1455999,0,62864154,5719,448,0,1739189885,1739200583,1.1596508e+08,2,15764294144364537602,rnbqk1nr/pppp1ppp/3b4/4p3/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
271384264053,19925731919,25783740,1397685721,3120736,8066330297,13447375,1547735,73,83381643,16625,1083,0,1739190657,1739196441,9.383965e+07,2,9213976764949036991,rnbqk1nr/pppp1ppp/8/4p3/8/b1P2P2/PP1PP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
119101287050,7133924474,24643236,71564875,3984700,616866550,746479,125884,0,1582927,0,0,0,1739214375,1739228282,1.712825e+07,4,17956196744843175096,rnbqkbnr/pppppp2/7p/6p1/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 1,1,0,Timmoth
191161967822,10509476114,9279026,134,0,2258383905,947740,132072,0,9625870,1062,38,0,1739231295,1739239213,4.8285416e+07,2,4938866648424261108,rnbqkbr1/pppppppp/7n/8/8/2PP4/PP2PPPP/RNBQKBNR w KQq - 0 1,5,0,PatrickH
209705650525,12252934193,12262729,65300297,0,1541943695,1943488,919317,1,1266004,674,0,0,1740225951,1740231801,1.4338848e+08,4,9938460036660156994,rnbqkbnr/2pppppp/pp6/8/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,11,0,prljav
86121026120,5135507428,5530102,195000356,0,2007723652,2044863,438708,1,18227695,3541,4,0,1739233846,1739235834,1.7328174e+08,4,17857477423981276495,rnbqkb1r/1ppppppp/p6n/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
210867933999,15040518426,11020456,487937741,0,2202007184,1189709,776756,0,5423070,1334,394,0,1740120068,1740128660,9.816943e+07,4,7136329964794314912,rnbqkb1r/1ppppppp/p6n/8/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,5,10,PatrickH
1111333622247,97587185925,180792176,1410487090,13246956,30050580372,46596784,7788714,2,168292607,7775,1081,0,1740139928,1740147883,5.588101e+08,4,238579857153232511,rnbqkbnr/1ppp1ppp/8/p3p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
814438870893,62358922819,149786457,134642392,17248824,8791434788,13685658,44177816,0,21273241,4633,83,0,1740139928,1740147189,4.4866486e+08,4,7225423462977346953,rnbqkbnr/1pp1pppp/8/p2p4/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
234968509306,18667934396,69672358,42968412,10814400,1752501315,2393645,500406,0,10128666,0,0,0,1740579231,1740587160,1.18536264e+08,4,12728662114731859784,rnbqkbnr/2pppppp/8/pp6/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 1,8,3,ShenniganMan
170456862870,11530441514,23276565,321159647,2728296,1751780189,390887,433601,0,10099007,0,1,0,1740496006,1740500137,8.252571e+07,4,5849541704570326796,rnbqkb1r/1ppppppp/7n/p7/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 1,11,0,prljav
113575565955,6303633679,6461595,29535912,2801396,1531892388,747931,161287,0,15094413,4,126,0,1738945633,1738951768,3.7025448e+07,2,8420905045847902299,r1bqkbnr/1ppppppp/n7/p7/8/1PP5/P2PPPPP/RNBQKBNR w KQkq - 0 1,5,0,PatrickH
140154497850,8650574053,8056920,26557070,3144304,1058728571,737962,437655,0,12454218,4,25,0,1738945633,1738953106,3.7509568e+07,4,12379715572815661053,rnbqkbnr/2pppppp/1p6/p7/2P5/1P6/P2PPPPP/RNBQKBNR w KQkq - 0 1,5,0,PatrickH
385470536206,30414765915,95731278,745653874,15024352,4776432152,55422363,4686094,0,6744249,2502,4942,0,1740135390,1740147931,3.0736826e+07,2,7578878070088692442,rnbqkb1r/p1pppppp/7n/1p6/2B5/4P3/PPPP1PPP/RNBQK1NR w KQkq - 0 1,5,10,PatrickH
158476489663,8295044004,9437798,163466837,5248600,1437298022,1362340,210582,0,13413381,154,844,0,1738946928,1738948646,1.844895e+08,4,9932033219150532882,rnbqkbnr/1ppppp1p/6p1/p7/8/1P4P1/P1PPPP1P/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
362556388151,23297518347,59810415,64498841,8823820,3031897968,2694441,1643907,8,44554237,16,437,0,1740135788,1740142489,2.1641928e+08,4,6147129476320570425,rnbqkbnr/1pp1pppp/8/p2p4/7P/1P6/P1PPPPP1/RNBQKBNR w KQkq - 0 1,10,6,madbot
382790856894,25519872699,118461005,81770688,14600616,4813005350,66544337,2271941,0,4082325,2276,11413,0,1740524611,1740533220,1.7785613e+08,4,481240425911401890,rnbqkbnr/p2ppppp/8/1pp5/8/4P2N/PPPP1PPP/RNBQKB1R w KQkq - 0 1,12,0,xyzzy
380639289125,36865372773,9406537,62408768,0,15416697566,13840572,974715,2,10004817,7808,7988,0,1740381355,1740388493,1.0665152e+08,2,14997586144102686248,rnb1kbnr/pp1ppppp/1qp5/8/8/4PP2/PPPP2PP/RNBQKBNR w KQkq - 0 1,5,10,PatrickH
881889496074,91226080140,21455573,144866090,0,27289326664,6389568,537458,0,52247781,6514,33946,0,1739891253,1739899700,2.0880538e+08,2,4973345836833960832,rnb1kbnr/pp1ppppp/1qp5/8/8/2N1P3/PPPP1PPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
1206377486564,124333835029,23238168,141113902,0,33898355509,29947417,5388276,0,64132127,8702,566666,0,1740555650,1740560428,5.0497174e+08,2,6595720374613050581,rnb1kbnr/pp1ppppp/2p5/q7/8/2N1P3/PPPP1PPP/R1BQKBNR w KQkq - 0 1,12,0,xyzzy
96135131690,5548866414,16735938,17154607,4556180,1560550058,5786662,315362,6,44033544,3342,46,0,1738965439,1738967548,9.116655e+07,4,2969148427273946214,rnbqkbnr/p2ppppp/1p6/2p5/8/1P3P2/P1PPP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
187009043077,13239957488,8393642,52367093,0,1133173892,5984399,93911,0,19085549,0,15,0,1738954104,1738955943,2.0338123e+08,2,10769220629134352461,rn1qkbnr/p1pppppp/bp6/8/8/1PN5/P1PPPPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
150814819566,9309649679,6761926,53022057,0,3102637512,1961265,494586,2,4660497,34,2246,0,1738954830,1738959248,1.3654579e+08,4,7050311761620892339,r1bqkbnr/p1pppppp/1pn5/8/8/1P5N/P1PPPPPP/RNBQKB1R w KQkq - 0 1,5,0,PatrickH
338063271328,23641780614,73368049,35717860,16195836,4573605713,8949026,1690896,0,6055090,799,29125,0,1740574859,1740583776,1.5164888e+08,4,13109654007206808227,rnbqkbnr/pp1pp1pp/8/2p2p2/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 1,8,3,ShenniganMan
395847453903,29293990390,64598467,152531118,2184020,8406951265,57918695,5733217,0,30831279,4735,29726,0,1738956107,1738959721,2.1906334e+08,4,14227796958732366533,r1bqkbnr/p1pppppp/2n5/1p6/4P3/1P6/P1PP1PPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
437781688192,29512618655,106797350,43085550,12607648,5355887216,6247456,1139626,0,6730208,132,5328,0,1740569425,1740577398,1.0981605e+08,2,9673472916509787574,rnbqkbnr/pp1pppp1/8/2p4p/8/4P3/PPPPQPPP/RNB1KBNR w KQkq - 0 1,11,0,prljav
83554167486,4677479548,4899964,10595139,0,2164613771,5145517,340404,3,26172121,7510,51171,0,1738960278,1738962194,1.7443459e+08,4,18015519852998802500,rnbqkbnr/pp1pp1pp/2p2p2/8/8/1P3P2/P1PPP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
87657716628,5099817094,4936663,10812465,0,2678673076,5208407,359195,3,40930436,5895,51790,0,1738960278,1738962404,1.6492515e+08,4,11862964054920454702,rnbqkbnr/pp1pppp1/2p4p/8/8/1P3P2/P1PPP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
326745802952,31257546840,6732431,33205484,0,10131803265,8327100,1617990,0,62797199,34,1015995,0,1738961421,1738964682,2.0039608e+08,2,12498110988659834365,rnb1kbnr/pp1ppppp/2p5/q7/8/1P4P1/P1PPPP1P/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
295902039465,21462977044,8513326,447553080,0,8416239804,2432159,332532,0,119181758,22,121173,0,1738962195,1738968607,1.8459266e+08,4,2987638905218333654,rnbqkbnr/pp1p1ppp/2p1p3/8/8/NP6/P1PPPPPP/R1BQKBNR w KQkq - 0 1,1,0,Timmoth
694581070448,49494669366,19705830,423565837,0,6213934430,38830919,6651602,0,12157856,4437,148,0,1740344042,1740349625,1.2441001e+08,1,13855678387477775487,rn1qkbnr/ppp1pppp/3p4/5b2/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
93277927687,5563631840,16284723,5458517,4500368,1672265764,32332121,472012,3,25356877,6222,101929,0,1738965439,1738968279,6.568868e+07,4,10234649620281713794,rnbqkbnr/pp1pp1pp/5p2/2p5/8/1P3P2/P1PPP1PP/RNBQKBNR w KQkq - 0 1,1,0,Timmoth
485116321013,29196392296,13720321,235348798,0,3159847805,719101,215039,0,2100632,110,25,0,1740455664,1740470944,3.174845e+07,1,17695861085990948094,rn1qkbnr/ppp1pppp/3pb3/8/8/4P3/PPPPBPPP/RNBQK1NR w KQkq - 0 1,11,1,prljav
626288696189,43843541698,15301540,305510188,0,4783659193,1479842,926545,0,3795918,1141,29,0,1740441859,1740449596,1.6189445e+08,2,17139022949264013703,rn1qkbnr/ppp1pppp/3pb3/8/8/4P2N/PPPP1PPP/RNBQKB1R w KQkq - 0 1,1,0,Timmoth
